gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000137094.10,DNAJB5,0.632459835753,0.0376613098928,0.527086445453,0.0356760104226,0.0355565490028,0.000491791082036,0.000340244475741,17,17,17
ENSG00000152439.8,ZNF773,-0.632006497053,-0.00321120370236,0.527382631793,0.0370661308887,0.010368133442,0.0614921496326,0.0262121465631,41,44,44
ENSG00000138829.6,FBN2,-0.631987611238,-0.0133007940836,0.527394972578,0.167618011435,0.237404722487,1.4862063934e-21,6.089890219e-21,14,15,15
ENSG00000198677.6,TTC37,-0.631833629133,-0.0227846737481,0.52749559645,0.113869520725,0.230744765534,6.49434340586e-21,2.51717105655e-20,22,24,24
ENSG00000152990.9,GPR125,-0.631660482277,-0.0559971245028,0.527608755753,0.0248695526916,0.0396765961564,0.000228260354881,0.000167618342118,13,13,13
ENSG00000170379.15,FAM115C,-0.631509474663,-0.0622407939013,0.527707456164,0.021170901046,0.0512690813135,2.64467418378e-05,2.23605658685e-05,5,6,6
ENSG00000148358.15,GPR107,-0.631456339197,-0.0143795846565,0.527742188389,0.158823087295,0.0595233033766,5.69138964632e-06,5.31762329971e-06,107,109,109
ENSG00000197721.12,CR1L,-0.631431128302,-0.01392455632,0.527758668007,0.0585169450335,0.0503580409048,3.13279509417e-05,2.6257426685e-05,44,46,46
ENSG00000184203.3,PPP1R2,-0.63135563626,-0.0858164070719,0.527808016493,0.0113898828324,0.00811163868225,0.0983216693465,0.0392556534355,10,10,10
ENSG00000145012.8,LPP,-0.630907571703,-0.026654399881,0.528100960771,0.0842392684003,0.0425293781435,0.000134261071474,0.000102151480761,63,63,63
ENSG00000122694.11,GLIPR2,0.630467159178,0.0179316317057,0.52838898287,0.0300059201331,0.0194554072112,0.0102458522623,0.00538204637266,23,23,23
ENSG00000146281.5,PM20D2,-0.630456011026,-0.071524401716,0.528396274605,0.0177024434935,0.011071659404,0.0532751463595,0.0231709397011,20,21,21
ENSG00000134013.11,LOXL2,-0.629975428202,-0.0248045809889,0.528710660847,0.0608107642656,0.0839014388175,5.88575751164e-08,7.10294714585e-08,22,22,22
ENSG00000147955.12,SIGMAR1,0.629921620747,0.0103834913618,0.528745866374,0.0254719027866,0.0449741764674,8.52216187167e-05,6.6889920105e-05,10,10,10
ENSG00000197914.2,HIST1H4K,0.629633318083,0.0487371694655,0.528934519433,0.00884376889846,0.00763076489104,0.10891153637,0.0428022796904,6,6,6
ENSG00000130208.5,APOC1,0.629400943193,0.0738484225804,0.529086600651,0.013495514433,0.016148456206,0.0194338840031,0.00953532469022,16,18,18
ENSG00000100336.13,APOL4,0.629121692927,0.0504913327258,0.529269389587,0.038068236698,0.0799817843006,1.23325056423e-07,1.44045945667e-07,8,8,8
ENSG00000141574.3,SECTM1,0.628946013075,0.016034928971,0.529384400862,0.0897323820139,0.0560136582975,1.09414586277e-05,9.88054961863e-06,41,41,41
ENSG00000197153.3,HIST1H3J,0.62801303216,0.0291547916668,0.529995402791,0.00650759756588,0.0100379580432,0.0658017788306,0.027780045316,5,5,5
ENSG00000106211.8,HSPB1,0.627741733651,0.107514815984,0.53017314129,0.00537246464973,0.00722510163457,0.11881853642,0.046046693501,15,15,15
ENSG00000179195.11,ZNF664,-0.627668673668,-0.0373481097676,0.53022101098,0.0461100083985,0.0305956363733,0.00124307684868,0.000791999028882,44,44,44
ENSG00000109272.3,PF4V1,0.62733776881,0.00787559415903,0.530437850902,0.1711216513,0.201807904961,3.42833280727e-18,1.08278999178e-17,39,39,39
ENSG00000079246.11,XRCC5,-0.627311948585,-0.0152620725081,0.530454772631,0.047611630749,0.017908373409,0.0138064115065,0.00703573071989,39,62,62
ENSG00000055950.12,MRPL43,0.626813210493,0.0552043779677,0.530781682987,0.0200457755097,0.0418507543733,0.000152321146003,0.00011470906127,8,8,8
ENSG00000135549.10,PKIB,-0.626499765526,-0.0439197155669,0.530987190639,0.0865278370403,0.0585273428979,6.85180762209e-06,6.35448317622e-06,61,63,63
ENSG00000137656.7,BUD13,-0.625678389923,-0.0348354130635,0.53152591032,0.0332085395375,0.0450531677365,8.39794171422e-05,6.60182387191e-05,27,28,28
ENSG00000163138.14,PACRGL,-0.625599306179,-0.0253097166064,0.531577793985,0.0201231690629,0.0095655802399,0.0725347596418,0.0301955520337,20,22,22
ENSG00000114209.10,PDCD10,-0.625501419659,-0.0257913610323,0.531642016951,0.0483549028637,0.0201584288522,0.00895251566743,0.00477467950788,35,36,36
ENSG00000103091.10,WDR59,0.625401597611,0.0445196701364,0.531707513858,0.0256806847429,0.0158929389288,0.0204282397799,0.00997636338084,19,20,20
ENSG00000136933.12,RABEPK,-0.625261862361,-0.0227409340044,0.531799206151,0.152490369005,0.175812564593,7.9883986546e-16,2.05254020539e-15,38,38,38
ENSG00000129103.13,SUMF2,-0.624838940697,-0.0207903349986,0.532076770171,0.120685668781,0.212197870264,3.70263914686e-19,1.25816264665e-18,11,11,11
ENSG00000088387.13,DOCK9,0.624774312248,0.0528520481537,0.532119192366,0.0376502203496,0.0631354212878,2.90190513857e-06,2.84710918711e-06,23,23,23
ENSG00000186862.13,PDZD7,0.624532793019,-0.00768763897852,0.532277741051,0.0357311335115,0.0309725565826,0.00115832213319,0.000742527032929,37,37,37
ENSG00000196683.6,TOMM7,0.623886306727,0.0180876527956,0.53270225372,0.133490907857,0.187813729136,6.58175531207e-17,1.84005604155e-16,25,25,25
ENSG00000130489.8,SCO2,-0.62374648125,-0.0147269581196,0.532794092097,0.17839457135,0.25698121282,1.81060153779e-23,8.37732489848e-23,19,20,20
ENSG00000196313.7,POM121,0.623481699472,0.0457163835683,0.532968024613,0.0188203683513,0.0222837168036,0.00596523774592,0.00330883423781,12,12,12
ENSG00000095203.10,EPB41L4B,-0.622686791159,-0.0202965591324,0.533490364459,0.0896144685035,0.205069468868,1.70982743116e-18,5.5541389524e-18,3,4,4
ENSG00000106868.12,SUSD1,-0.622662213189,-0.0222495904591,0.533506518938,0.205660789568,0.197232462734,9.05655335231e-18,2.72319449178e-17,63,64,64
ENSG00000145476.11,CYP4V2,0.622603836505,0.0134786928109,0.533544889451,0.227530852115,0.289763750424,8.70977295545e-27,5.20043059143e-26,51,53,53
ENSG00000227500.5,SCAMP4,0.622447355535,0.0410828267868,0.533647749981,0.01460157508,0.0233420200613,0.00487799028603,0.00276195762727,12,12,12
ENSG00000144407.5,PTH2R,-0.622116811816,-0.0374991190995,0.533865061106,0.0376459135086,0.0110538917233,0.0534677358221,0.0232328380624,31,31,31
ENSG00000103254.5,FAM173A,0.622081287671,0.0529065618226,0.533888418594,0.0233674081824,0.0198467610171,0.00950400483391,0.00503454417216,21,21,21
ENSG00000175198.10,PCCA,-0.622037712152,-0.0386409066363,0.533917070648,0.0342557420228,0.0220572270503,0.00622820327069,0.00344251435323,31,32,32
ENSG00000068028.13,RASSF1,-0.621788084519,-0.0401928331283,0.534081222374,0.0282057423179,0.0126072764569,0.039097141513,0.01769770706,17,21,21
ENSG00000134265.8,NAPG,-0.621786868217,-0.0482972961185,0.534082022261,0.0293539508075,0.0713890799822,6.19943647514e-07,6.62118743645e-07,13,13,13
ENSG00000125485.13,DDX31,0.621777415894,0.0421776593102,0.534088238485,0.0336562318375,0.0543161385826,1.50058255877e-05,1.3236244942e-05,13,13,13
ENSG00000177239.10,MAN1B1,0.621517534908,0.0111139599782,0.534259160882,0.356017100036,0.321566383364,3.76164888172e-30,2.84991575541e-29,73,75,75
ENSG00000108666.5,C17orf75,0.62145076642,0.0638593936287,0.534303078633,0.0167326359606,0.0350087536923,0.000544708751403,0.000373832943633,11,12,12
ENSG00000075407.13,ZNF37A,0.621418167929,0.088507946861,0.534324521333,0.00718377307515,0.0102201679496,0.0633852216869,0.0269257759717,7,7,7
ENSG00000141401.7,IMPA2,0.621307096607,0.0228153102484,0.534397585307,0.149313673585,0.0715969439243,5.96254160719e-07,6.39267994264e-07,89,90,90
ENSG00000213214.3,ARHGEF35,0.621104944747,0.0259846070201,0.534530576031,0.079795865412,0.138606364079,1.49205432417e-12,2.80485598106e-12,10,11,11
ENSG00000143387.8,CTSK,0.620999533282,0.0193589511521,0.53459993026,0.191849268244,0.172274224415,1.65689982591e-15,4.12618354183e-15,44,50,50
ENSG00000182685.3,BRICD5,-0.62083792404,-0.0820062773618,0.534706267967,0.0115024320966,0.0376424286579,0.000333366985523,0.000238243456013,3,3,3
ENSG00000204386.6,NEU1,0.620810194466,0.0605696373368,0.534724514898,0.0188783852838,0.0170357943225,0.0163506073307,0.00817607209192,15,15,15
ENSG00000197712.7,FAM114A1,-0.620770925329,-0.0250770325388,0.534750355761,0.0285573846796,0.0293444900084,0.00157182195824,0.000981991535011,25,25,25
ENSG00000099949.14,LZTR1,-0.620472651685,-0.0237280436728,0.534946653832,0.159639328043,0.262986375546,4.57970808586e-24,2.21712305259e-23,18,18,18
ENSG00000128708.8,HAT1,0.620006913294,0.0147859913156,0.535253235457,0.0534611037879,0.0856893260211,4.19728726877e-08,5.15459700349e-08,18,18,18
ENSG00000125734.9,GPR108,0.619690486247,0.0154059983055,0.535461580414,0.100798023464,0.0983026685178,3.81325405798e-09,5.18580981163e-09,59,60,60
ENSG00000197467.9,COL13A1,-0.619671425473,-0.0305943826369,0.535474131898,0.0306244546926,0.0282212539885,0.00194106801564,0.00118839978948,19,19,19
ENSG00000095787.17,WAC,0.619294389305,0.0845020892717,0.535722439977,0.00799422294811,0.0143217107367,0.0278119341973,0.0131470273267,15,15,15
ENSG00000120440.9,TTLL2,0.6191263949,0.047080219453,0.535833096229,0.00739747321207,0.00788685617297,0.103125132991,0.0408999804586,7,7,7
ENSG00000157445.10,CACNA2D3,0.619070648577,0.0113905543178,0.535869818323,0.0744240406035,0.0518938158644,2.35463558169e-05,2.00843662685e-05,70,70,70
ENSG00000158109.10,TPRG1L,-0.618993568432,-0.0435969161265,0.535920595856,0.0194949899267,0.037170701736,0.000363992129163,0.000257851992327,10,10,10
ENSG00000206150.3,RNASE13,0.618901848793,0.27262318757,0.535981020501,0.00021610292803,0.010988370395,0.0541843099258,0.0235086380256,1,1,1
ENSG00000120645.7,IQSEC3,0.618806459259,0.0184825724889,0.5360438665,0.240993138497,0.289297840298,9.73186116259e-27,5.79689680722e-26,32,33,33
ENSG00000112640.10,PPP2R5D,-0.618685291344,-0.0205016518795,0.536123701558,0.0656233128177,0.0421167934113,0.00014496798321,0.000109698667854,41,43,43
ENSG00000169085.7,C8orf46,-0.618571910856,-0.0214300168219,0.53619841106,0.141029491811,0.190261537245,3.93899851266e-17,1.12377328206e-16,27,27,27
ENSG00000272333.1,KMT2B,-0.61831751642,-0.120072929802,0.536366057573,0.00443542033513,0.0159748441798,0.0201039252487,0.00983521865711,4,4,4
ENSG00000137601.11,NEK1,-0.61787301398,-0.0625737219728,0.536659048988,0.0243489793821,0.055065455983,1.30530393713e-05,1.16406730733e-05,10,11,11
ENSG00000108786.6,HSD17B1,-0.61770822323,-0.0277922772783,0.536767690384,0.0909806961317,0.0873362908682,3.07281236247e-08,3.82611778905e-08,34,34,34
ENSG00000160972.5,PPP1R16A,-0.617466784506,-0.0170606957187,0.536926883366,0.210436375202,0.286609791717,1.84340289412e-26,1.07506214579e-25,16,17,17
ENSG00000125863.13,MKKS,0.616813535043,0.024682112529,0.53735772334,0.0841077347758,0.174245459711,1.10392388672e-15,2.78505968686e-15,16,17,17
ENSG00000006114.11,SYNRG,-0.616742153509,-0.063940696795,0.537404812385,0.0199739050392,0.0397378064861,0.000225674749455,0.000165865364398,8,8,8
ENSG00000188171.10,ZNF626,0.616663057036,0.0574381770827,0.537456993252,0.0773111162241,0.0484257896985,4.48665755486e-05,3.67211203489e-05,49,49,49
ENSG00000145365.10,TIFA,-0.616534420613,-0.120092660018,0.537541861637,0.00569121716007,0.0167421940398,0.017310898341,0.00859116516515,7,7,7
ENSG00000081026.14,MAGI3,0.61650736965,0.0325344073935,0.537559709472,0.0535019443171,0.025805997469,0.00305953033857,0.00180908914737,41,41,41
ENSG00000138336.8,TET1,0.616409520584,0.0933435901174,0.537624271361,0.00643545487832,0.0113685381867,0.0501630407285,0.0219922460676,7,7,7
ENSG00000175193.8,PARL,0.615936772987,0.0234639296651,0.537936250272,0.179365466569,0.227097155053,1.44896170703e-20,5.46407967638e-20,45,46,46
ENSG00000141480.13,ARRB2,-0.6156929049,-0.0125063068695,0.538097220937,0.135030393791,0.134151556796,3.60539663592e-12,6.54224444074e-12,56,56,56
ENSG00000105278.6,ZFR2,-0.615684306164,-0.0333356941023,0.538102897169,0.0401833954049,0.0869062063507,3.33364050945e-08,4.13651127166e-08,7,7,7
ENSG00000204308.6,RNF5,-0.615476131884,-0.0390662580709,0.538240327177,0.0143201554114,0.0111927113828,0.0519823272084,0.0226709455897,23,23,23
ENSG00000089041.12,P2RX7,0.615094437598,0.0753748782015,0.538492355291,0.00952464625967,0.0169007038711,0.016785474293,0.00836346595646,7,7,7
ENSG00000196352.9,CD55,-0.614685879081,-0.0266753607237,0.538762187102,0.110596446351,0.182974233769,1.80841660337e-16,4.85030038178e-16,26,26,26
ENSG00000179979.7,CRIPAK,0.614540158234,0.00974982778266,0.538858444597,0.36673379037,0.421882315376,6.96368405666e-42,1.09144243976e-40,66,67,67
ENSG00000104671.3,DCTN6,-0.614453586603,-0.0453925697416,0.538915634515,0.0123940939999,0.024204420765,0.00414195695525,0.00237524200302,10,10,10
ENSG00000097046.8,CDC7,0.614035889567,0.0281160319716,0.539191611292,0.110180656431,0.14246410362,6.92729515026e-13,1.34561001371e-12,41,41,41
ENSG00000226124.2,FTCDNL1,-0.61380905591,-0.0279912365004,0.539341512311,0.126423284855,0.16131593358,1.55846172914e-14,3.52726543158e-14,40,40,40
ENSG00000122026.6,RPL21,-0.613465249538,-1.18368026603,0.539568753507,5.00529620856e-05,0.0113176100007,0.0506829997082,0.0221814253398,1,1,1
ENSG00000144580.9,RQCD1,0.613209452716,0.027339311894,0.539737855284,0.0894103339228,0.146151059487,3.31782020913e-13,6.64554005457e-13,17,17,17
ENSG00000181396.8,OGFOD3,0.61301553851,0.0297552088478,0.539866065471,0.0772879144162,0.0880264297195,2.69609226514e-08,3.37716623092e-08,26,26,26
ENSG00000165389.6,SPTSSA,-0.613014515711,-0.10145072146,0.539866741755,0.00550092196402,0.0102121824855,0.0634891302751,0.0269625669531,3,3,3
ENSG00000162729.9,IGSF8,-0.612997364111,-0.022719462596,0.539878082613,0.146839087128,0.166096918697,5.88105205162e-15,1.38871225227e-14,38,40,40
ENSG00000172590.14,MRPL52,-0.612600238364,-0.017115902652,0.540140700594,0.0801542687687,0.0328390002371,0.000816869552797,0.000537801796637,63,64,64
ENSG00000141994.11,DUS3L,-0.612047620812,-0.0195767950068,0.540506251123,0.0629927604089,0.148070981221,2.25882182581e-13,4.58666243548e-13,6,6,6
ENSG00000166831.4,RBPMS2,-0.611613062085,-0.00878733952482,0.540793793876,0.27574574632,0.318096481445,8.91062111124e-30,6.53376683402e-29,47,47,47
ENSG00000115524.11,SF3B1,0.611602715641,0.309462499496,0.540800640936,0.000716117113718,0.017300243997,0.0155324604236,0.00781997698117,3,3,3
ENSG00000105373.14,GLTSCR2,-0.611210529744,-0.031393857619,0.541060213312,0.071838977177,0.140686555473,9.86886576417e-13,1.89064223738e-12,8,8,8
ENSG00000196305.13,IARS,0.611189103661,0.0098191545037,0.541074396184,0.0311024898666,0.0258944897048,0.00300883932887,0.00178082930556,30,30,30
ENSG00000070540.8,WIPI1,-0.610934123388,-0.0162682382711,0.541243193162,0.0609987282765,0.118470711751,7.80419424798e-11,1.26836399482e-10,9,9,9
ENSG00000205643.6,CDPF1,0.610211372661,0.032404748624,0.541721797137,0.0729089115988,0.089281036832,2.12519420719e-08,2.68891289584e-08,33,33,33
ENSG00000073008.10,PVR,0.609890172183,0.0691289196255,0.541934563173,0.0119592955371,0.0094614372297,0.0741157745696,0.0307770778292,14,14,14
ENSG00000250565.2,ATP6V1E2,-0.609509688499,-0.0170921365914,0.542186652864,0.120541188719,0.112011266243,2.73285992217e-10,4.20447261352e-10,58,58,58
ENSG00000158555.10,GDPD5,0.609446097264,0.0345996426764,0.542228790977,0.0255816026499,0.058047810698,7.49196395107e-06,6.90476493247e-06,9,9,9
ENSG00000118162.9,KPTN,-0.609201682378,-0.0376251145532,0.542390765325,0.0428769625113,0.0259312523458,0.00298803087449,0.00176934868099,37,38,38
ENSG00000093072.11,CECR1,0.609191302834,0.0255572298775,0.542397644409,0.0426092270405,0.0472580936818,5.57419831036e-05,4.50342011623e-05,21,21,21
ENSG00000146535.9,GNA12,0.609128373968,0.0431991648196,0.542439351692,0.0394126142858,0.0410087810571,0.000178146293692,0.000132840861899,18,18,18
ENSG00000079257.3,LXN,-0.608629180361,-0.0771553289542,0.542770258229,0.0194143811748,0.0091111678974,0.0797095311051,0.0327689239197,24,24,24
ENSG00000101442.8,ACTR5,0.608251825597,0.0229103673606,0.543020466707,0.13093221315,0.147776480874,2.39615959899e-13,4.84591527667e-13,34,34,34
ENSG00000137710.10,RDX,0.60790286146,0.0220698472721,0.543251901642,0.0366603468224,0.0407981242696,0.000185266436838,0.000137699838661,19,20,20
ENSG00000181847.7,TIGIT,0.607785279884,0.0276175959076,0.54332989345,0.0310598694525,0.030853306013,0.00118448850537,0.000757944398623,31,32,32
ENSG00000111913.11,FAM65B,-0.607717726039,-0.0677838120263,0.543374704407,0.0172883150942,0.0194530170727,0.0102505599596,0.00538339163213,21,21,21
ENSG00000198478.6,SH3BGRL2,-0.607480148625,-0.0225129986268,0.543532312879,0.0528276990305,0.0318440019343,0.000983951971249,0.000638089339183,40,40,40
ENSG00000219481.6,NBPF1,0.60735069907,0.0106979155256,0.543618199079,0.137642356199,0.104029423531,1.27285313579e-09,1.82816680157e-09,66,69,69
ENSG00000189190.7,ZNF600,0.607326884643,0.0168828735933,0.543634000029,0.14702813074,0.218733198163,9.00138640464e-20,3.19280027411e-19,25,26,26
ENSG00000143322.15,ABL2,-0.607259647915,-0.0174544578649,0.543678613048,0.112094510204,0.149851482187,1.58028489857e-13,3.25097361693e-13,30,30,30
ENSG00000102900.8,NUP93,-0.607111177081,-0.0356301685452,0.543777133102,0.0452342280004,0.0155915121235,0.0216689024583,0.0105228272729,37,40,40
ENSG00000214078.7,CPNE1,0.607037866314,0.00772926386733,0.543825782839,0.475396806406,0.567113848406,4.69263930427e-63,2.26305751139e-61,22,22,22
ENSG00000155256.13,ZFYVE27,0.606921255589,0.373098520442,0.543903171309,0.000193865766745,0.0152029144761,0.0233838454149,0.0112510559659,1,1,1
ENSG00000034713.3,GABARAPL2,0.606754856688,0.0591109428898,0.544013611085,0.0177373776901,0.0207849961642,0.00794032954213,0.00428773638581,19,19,19
ENSG00000196616.8,ADH1B,-0.606725825194,-0.423270837126,0.544032880574,0.000392973748347,0.00902454571464,0.0811615589068,0.0333057990264,2,2,2
ENSG00000004864.9,SLC25A13,0.60665841271,0.0510196638654,0.544077626536,0.0264693105172,0.0388529078995,0.000266084489887,0.000193579800289,15,15,15
ENSG00000182224.7,CYB5D1,-0.606559435349,-0.0736121885928,0.544143327434,0.00635066727821,0.0069119170475,0.127146375623,0.0487239461925,10,10,10
ENSG00000140264.15,SERF2,-0.605987925393,-0.0356446078151,0.544522771295,0.0374814896232,0.0729215188534,4.65112329155e-07,5.05801729074e-07,10,10,10
ENSG00000262003.1,RP11-676J12.7,0.604842064498,0.0211705299418,0.545283941095,0.0514612004614,0.0155955407687,0.0216518188964,0.0105165676893,44,44,44
ENSG00000213420.3,GPC2,0.60484061844,0.044964978291,0.545284902013,0.0435597868256,0.0368196724695,0.000388599093148,0.000273506543537,22,24,24
ENSG00000126522.12,ASL,-0.604670687753,-0.012583492006,0.545397828221,0.0265487577116,0.0190682090265,0.0110380155146,0.00575596287013,14,15,15
ENSG00000204655.7,MOG,0.604539521263,0.000785957587273,0.545485001898,0.0502454644117,0.0485457626415,4.38771246111e-05,3.59935333074e-05,15,15,15
ENSG00000239900.7,ADSL,-0.604215026986,-0.0227335015996,0.545700691554,0.0569362480017,0.037155322322,0.000365036736112,0.000258518963843,31,32,32
ENSG00000183864.4,TOB2,0.604032945718,0.058630836493,0.54582173855,0.0129802414672,0.00903317805586,0.0810155912201,0.033262228139,11,12,12
ENSG00000133055.4,MYBPH,0.603785828914,0.0276245117332,0.545986042241,0.059826065441,0.118177833361,8.26186026086e-11,1.33840838722e-10,14,14,14
ENSG00000214021.11,TTLL3,-0.60375628121,-0.0851746138417,0.546005689639,0.00544748881002,0.0072779299864,0.117474025321,0.0455745367938,6,6,6
ENSG00000173064.6,HECTD4,0.603366670839,0.0604584274835,0.546264789256,0.0208903472064,0.0136232807135,0.031933886326,0.0148492020082,20,20,20
ENSG00000180447.5,GAS1,-0.603255595087,-0.0788101433139,0.546338668276,0.0312945387465,0.0216995098511,0.00666773065463,0.00365884160343,34,36,36
ENSG00000009724.12,MASP2,0.603144692051,0.0581836653999,0.546412437359,0.023193358232,0.0129102828346,0.0368006306712,0.0167915310979,24,25,25
ENSG00000156869.8,FRRS1,-0.602978158132,-0.0196203563924,0.54652321956,0.0990327173714,0.15704659628,3.70500445841e-14,8.12875932501e-14,30,31,31
ENSG00000197272.2,IL27,0.60275468705,0.0439472801249,0.546671895152,0.00981844048328,0.00768573547057,0.107640211522,0.0423890075394,6,6,6
ENSG00000136840.14,ST6GALNAC4,-0.602528855222,-0.0342708477135,0.546822161698,0.0349876272989,0.0406526789373,0.000190348133558,0.000141183912413,16,16,16
ENSG00000251369.4,ZNF550,-0.602299244856,-0.0817926795649,0.546974963416,0.00344009626913,0.109804827885,4.18597973203e-10,6.3084920479e-10,10,11,11
ENSG00000132321.12,IQCA1,-0.602186047837,-0.030928415756,0.547050301847,0.0277352978334,0.00716632516218,0.120334384821,0.0465258759539,35,36,36
ENSG00000183060.11,LYSMD4,0.601653420642,0.0239589149964,0.547404861529,0.14322896258,0.174336179899,1.08346144888e-15,2.7417103361e-15,37,37,37
ENSG00000231672.2,DIRC3,0.60108748481,0.0104752103558,0.547781718651,0.0365401382291,0.0789682944643,1.49270025967e-07,1.72581729564e-07,30,31,31
ENSG00000163606.6,CD200R1,0.600944453094,0.0576813432262,0.547876983886,0.0128785417773,0.040606977301,0.000191973549334,0.000142263274533,3,3,3
ENSG00000112167.5,SAYSD1,-0.600676488544,-0.0168959115522,0.548055481767,0.175700537009,0.196274822413,1.10911201324e-17,3.30327764698e-17,61,61,61
ENSG00000124767.6,GLO1,-0.600454825819,-0.0944101014421,0.548203158561,0.00611230646186,0.0157829633034,0.0208721930727,0.0101765387024,5,6,6
ENSG00000131686.10,CA6,-0.599873738613,-0.0137220391882,0.548590385488,0.0829205061678,0.140192056675,1.0888708619e-12,2.0780824362e-12,14,14,14
ENSG00000188343.8,FAM92A1,-0.599842444265,-0.0519451735022,0.548611243358,0.0128087371428,0.00717685355827,0.120061297206,0.0464489354948,13,14,14
ENSG00000140577.11,CRTC3,-0.59957270774,-0.0794125758712,0.548791040586,0.013004720699,0.00792260979272,0.102344317375,0.0406357301096,16,18,18
ENSG00000156232.6,WHAMM,-0.599564840828,-0.0403792220416,0.548796284839,0.0731199467355,0.0404881335597,0.000196265712549,0.000145186587581,27,27,27
ENSG00000206560.6,ANKRD28,-0.599473901939,-0.0911986587006,0.548856908462,0.00713536686549,0.0163470786622,0.0186954102247,0.00920902522927,13,13,13
ENSG00000088992.13,TESC,-0.59926056033,-0.116774111224,0.548999143771,0.00236439831039,0.0107482106201,0.0568986699379,0.0245238725664,2,2,2
ENSG00000137265.10,IRF4,0.599082095163,0.0506992524685,0.549118140849,0.0152840655985,0.03570671459,0.000478208031607,0.000331734259379,8,8,8
ENSG00000228300.9,C19orf24,0.598653125293,0.0407523520319,0.549404221601,0.0304304491913,0.0692074132572,9.32878305259e-07,9.78424182203e-07,6,6,6
ENSG00000204060.4,FOXO6,0.598323982506,0.617603756336,0.549623777316,5.16728239668e-05,0.012137806255,0.0429552957423,0.0192244423442,2,2,2
ENSG00000083168.5,KAT6A,-0.598022871149,-0.023370507244,0.549824672455,0.0463260393389,0.0120710530853,0.0435353965698,0.019450430735,43,43,43
ENSG00000128923.6,FAM63B,0.597602443938,0.0370990815166,0.550105233133,0.0270909214808,0.0414620425082,0.000163741695549,0.000122719932371,21,22,22
ENSG00000118197.9,DDX59,-0.597366848454,-0.0206450576925,0.550262482202,0.104862788284,0.0721758032354,5.34933142759e-07,5.78469570227e-07,60,61,61
ENSG00000170390.10,DCLK2,-0.596703260887,-0.0189136894615,0.5507055151,0.174191309297,0.243702637059,3.64310095044e-22,1.55637721844e-21,27,27,27
ENSG00000154710.11,RABGEF1,-0.596637558676,-0.018626979094,0.550749389607,0.0303039757854,0.0533068328023,1.81050205632e-05,1.57374718258e-05,39,40,40
ENSG00000166126.6,AMN,0.59626333035,-0.00591843607426,0.550999323932,0.0451834220214,0.0116983630485,0.0469285473274,0.0207640335558,33,35,35
ENSG00000177685.12,EFCAB4A,-0.596070804073,-0.033057297692,0.551127927391,0.0414996201203,0.0496527253751,3.57170316269e-05,2.96585678536e-05,17,17,17
ENSG00000159063.8,ALG8,-0.596030106575,-0.0529875574333,0.551155114344,0.0343177500644,0.0540469258287,1.57765030964e-05,1.38478473446e-05,19,19,19
ENSG00000150753.7,CCT5,-0.596018373089,-0.0399492032562,0.551162952731,0.0420170977864,0.0606091243499,4.64864265341e-06,4.40739776471e-06,49,49,49
ENSG00000107796.8,ACTA2,-0.595496315523,-0.0225298203565,0.551511761242,0.150817477761,0.253928696628,3.62652641133e-23,1.64455148445e-22,14,14,14
ENSG00000116688.12,MFN2,0.59524951873,0.0121813962789,0.551676694269,0.488138172321,0.638131603881,3.73058266679e-76,3.7421261178e-74,12,12,12
ENSG00000136738.10,STAM,0.59510014558,0.0594311994218,0.551776531347,0.0273554076253,0.0177886605917,0.0141299398263,0.00718454062989,25,26,26
ENSG00000174944.4,P2RY14,0.594338095316,0.0449814354182,0.552286003774,0.0296790837165,0.0124010535968,0.0407452755161,0.0183312489366,28,28,28
ENSG00000124783.8,SSR1,-0.594214460591,-0.0152856522318,0.552368682138,0.0490114089503,0.0193965505249,0.0103624224174,0.00543303711502,57,60,60
ENSG00000142546.9,NOSIP,0.594029413064,0.0866540677152,0.552492440491,0.00995566143037,0.013210213659,0.0346655528779,0.0159596188972,13,13,13
ENSG00000160058.14,BSDC1,-0.593987822533,-0.229303238872,0.55252025779,0.000196906444975,0.00744641036903,0.113296648939,0.0442344776576,1,1,1
ENSG00000135124.10,P2RX4,0.593977834805,0.0153046442791,0.552526938057,0.205196597768,0.300083349262,7.32254054056e-28,4.66065894623e-27,18,20,20
ENSG00000178860.8,MSC,-0.593863750304,-0.0313508458282,0.552603246005,0.0404658916113,0.0856625989618,4.21856874099e-08,5.17566310594e-08,14,14,14
ENSG00000187116.9,LILRA5,-0.593788327961,-0.0130196969218,0.55265369675,0.0453203432293,0.0902497504936,1.76824198246e-08,2.25433834587e-08,16,16,16
ENSG00000156171.10,DRAM2,-0.593548374058,-0.0236301067094,0.552814219299,0.0974452640913,0.14927480358,1.77425874989e-13,3.62326709179e-13,28,29,29
ENSG00000139719.5,VPS33A,-0.593260535025,-0.0343892370475,0.553006805843,0.0388885857515,0.0252864343071,0.00337506042045,0.00197797603858,30,31,31
ENSG00000151491.8,EPS8,0.593058035063,0.068966215708,0.553142313666,0.0103357402527,0.0150092881656,0.0242900194887,0.0116357113199,8,8,8
ENSG00000065060.12,UHRF1BP1,-0.593033099929,-0.0150363893247,0.553159000749,0.27277114936,0.359608916348,2.19320666451e-34,2.06766264139e-33,40,40,40
